dataset,seed,c,method,true_prior,method_prior,prior_error,baseline_f1,baseline_ap,baseline_max_f1,test_f1,test_ap,test_max_f1,f1_drop_abs,f1_drop_rel_pct,ap_drop_abs,ap_drop_rel_pct,max_f1_drop_abs,max_f1_drop_rel_pct,error_bin
FashionMNIST,456,0.5,vpu_nomixup_mean_prior,0.6,0.5,0.09999999999999998,0.9879590008956115,0.9980407827605198,0.9881296758104738,0.9861362266425557,0.9965710714119088,0.9885034489653104,0.00182277425305577,0.18449897732632387,0.001469711348610958,0.14725964850312293,-0.00037377315483655416,-0.03782632623901126,"(0.0, 0.1]"
FashionMNIST,456,0.5,vpu_nomixup_mean_prior,0.6,0.9,0.30000000000000004,0.9879590008956115,0.9980407827605198,0.9881296758104738,0.9844662115365588,0.9970867059268529,0.9858903020667725,0.003492789359052728,0.35353586088961386,0.0009540768336668837,0.09559497468910694,0.0022393737437013117,0.22662751646078788,"(0.3, 0.5]"
FashionMNIST,456,0.5,vpu_nomixup_mean_prior,0.6,0.7,0.09999999999999998,0.9879590008956115,0.9980407827605198,0.9881296758104738,0.9854007349289899,0.997469886859876,0.9867543073399064,0.0025582659666215646,0.2589445477294531,0.000570895900643742,0.05720166054383858,0.0013753684705674063,0.13918906639852865,"(0.0, 0.1]"
FashionMNIST,456,0.5,vpu_nomixup_mean_prior,0.6,0.1,0.5,0.9879590008956115,0.9980407827605198,0.9881296758104738,0.33066666666666666,0.9895674424502607,0.9700917974533609,0.6572923342289448,66.53032500671502,0.008473340310259037,0.8489974013709436,0.018037878357112902,1.8254565973153325,"(0.3, 0.5]"
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.1,0.5551724137931034,0.9879613968759328,0.9979663544143387,0.9888423988842399,0.332,0.992843110755522,0.9716887745000988,0.6559613968759328,66.3954481369587,0.0051232436588166674,0.5133683752117343,0.01715362438414103,1.734717726858832,"(0.5, 1.0]"
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.7,0.04482758620689653,0.9879613968759328,0.9979663544143387,0.9888423988842399,0.9902156549520766,0.998722322985926,0.9908366533864542,-0.002254258076143878,-0.22817268804956817,-0.0007559685715873288,-0.0757509076577008,-0.0019942545022143543,-0.2016756668670934,"(0.0, 0.1]"
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.5,0.15517241379310343,0.9879613968759328,0.9979663544143387,0.9888423988842399,0.9867549668874173,0.9947217398694066,0.9883175237144284,0.0012064299885155005,0.12211306963312482,0.0032446145449320785,0.3251226387122235,0.0005248751698114784,0.053079759767959096,"(0.1, 0.2]"
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.9,0.2448275862068966,0.9879613968759328,0.9979663544143387,0.9888423988842399,0.9890525477707006,0.9982734700270387,0.9898568019093078,-0.001091150894767856,-0.11044468925792267,-0.0003071156127000263,-0.030774144974081673,-0.0010144030250679448,-0.10258490394551713,"(0.2, 0.3]"
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.2,0.4551724137931034,0.9879613968759328,0.9979663544143387,0.9888423988842399,0.0007996801279488205,0.9928031888072797,0.9718128770645832,0.9871617167479839,99.91905755321235,0.005163165607058984,0.5173687052895698,0.017029521819656668,1.7221674393080157,"(0.3, 0.5]"
FashionMNIST,456,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.3,0.35517241379310344,0.9879613968759328,0.9979663544143387,0.9888423988842399,0.49360421369450713,0.995524586205882,0.9848833717088799,0.49435718318142563,50.03810723219042,0.0024417682084566517,0.24467440186293804,0.003959027175360008,0.4003698850117244,"(0.3, 0.5]"
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.3,0.22380952380952385,0.9823300389338125,0.9955437280487263,0.9824316230784588,0.9583591012162441,0.9903159514413944,0.9812187812187811,0.02397093771756842,2.44021222679759,0.005227776607331869,0.5251177281361967,0.001212841859677627,0.12345305578389014,"(0.2, 0.3]"
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.2,0.3238095238095238,0.9823300389338125,0.9955437280487263,0.9824316230784588,0.005982053838484547,0.9928447509111135,0.9781789327514382,0.976347985095328,99.39103421442988,0.0026989771376128013,0.27110583509001845,0.004252690327020581,0.43287392497553523,"(0.3, 0.5]"
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.5,0.023809523809523836,0.9823300389338125,0.9955437280487263,0.9824316230784588,0.9811396068256661,0.9951558627118088,0.98133546262102,0.0011904321081463998,0.12118453686283015,0.00038786533691748115,0.03896015071861286,0.0010961604574387662,0.11157625952673807,"(0.0, 0.1]"
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.9,0.3761904761904762,0.9823300389338125,0.9955437280487263,0.9824316230784588,0.9797344514325647,0.9956656301385275,0.9809145129224652,0.002595587501247887,0.2642276422764236,-0.00012190208980122907,-0.012244775027628184,0.0015171101559935396,0.1544239945411835,"(0.3, 0.5]"
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.7,0.17619047619047612,0.9823300389338125,0.9955437280487263,0.9824316230784588,0.9805175342192027,0.995408408681213,0.9807979305541737,0.0018125047146098083,0.1845107695756753,0.00013531936751320917,0.013592508666438612,0.0016336925242850242,0.16629071030570386,"(0.1, 0.2]"
FashionMNIST,789,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.1,0.42380952380952386,0.9823300389338125,0.9955437280487263,0.9824316230784588,0.3303333333333333,0.988098473454673,0.9638219843393795,0.6519967056004792,66.37246951219512,0.007445254594053208,0.7478581185626036,0.01860963873907928,1.894242642634589,"(0.3, 0.5]"
FashionMNIST,789,0.5,vpu_nomixup_mean_prior,0.6,0.5,0.09999999999999998,0.9873190214677983,0.9976009796189435,0.9874201277955272,0.9872051179528188,0.9956872914549018,0.9878461844989043,0.00011390351497941875,0.011536647476930409,0.0019136881640416936,0.1918290181283373,-0.0004260567033770313,-0.04314847260894181,"(0.0, 0.1]"
FashionMNIST,789,0.5,vpu_nomixup_mean_prior,0.6,0.9,0.30000000000000004,0.9873190214677983,0.9976009796189435,0.9874201277955272,0.9848289538919187,0.997063452894715,0.98492362626463,0.002490067575879551,0.25220496331344766,0.0005375267242284654,0.053881936286167845,0.0024965015308971994,0.25283073137984174,"(0.3, 0.5]"
FashionMNIST,789,0.5,vpu_nomixup_mean_prior,0.6,0.3,0.3,0.9873190214677983,0.9976009796189435,0.9874201277955272,0.9304255319148936,0.9931601315441289,0.9831118217247926,0.05689348955290463,5.7624221063141166,0.004440848074814596,0.44515273797253885,0.004308306070734624,0.4363194499947219,"(0.2, 0.3]"
FashionMNIST,789,0.5,vpu_nomixup_mean_prior,0.6,0.2,0.39999999999999997,0.9873190214677983,0.9976009796189435,0.9874201277955272,0.0003999200159968006,0.9922628686634983,0.9769421078673923,0.9869191014518015,99.95949434708528,0.005338110955445119,0.5350947988728051,0.010478019928134907,1.061151138525776,"(0.3, 0.5]"
FashionMNIST,789,0.5,vpu_nomixup_mean_prior,0.6,0.1,0.5,0.9873190214677983,0.9976009796189435,0.9874201277955272,0.332,0.9898867646371949,0.9724624714186301,0.6553190214677982,66.37358414239482,0.007714214981748513,0.7732766045092632,0.014957656376897166,1.514821903650172,"(0.3, 0.5]"
FashionMNIST,789,0.5,vpu_nomixup_mean_prior,0.6,0.7,0.09999999999999998,0.9873190214677983,0.9976009796189435,0.9874201277955272,0.9826578138935685,0.9960055794549993,0.9838116992750024,0.00466120757422972,0.4721075430411675,0.0015954001639441051,0.15992367655387676,0.003608428520524787,0.36544004106750516,"(0.0, 0.1]"
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.7,0.04482758620689653,0.985677342351303,0.997376796159767,0.9860055977608957,0.9816631975418773,0.9958100327834246,0.9819730586370841,0.004014144809425746,0.40724734524688644,0.0015667633763424282,0.1570884125613298,0.004032539123811629,0.40897730529817045,"(0.0, 0.1]"
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.1,0.5551724137931034,0.985677342351303,0.997376796159767,0.9860055977608957,0.332,0.9917679630125176,0.972833630775332,0.6536773423513029,66.3175782038345,0.00560883314724947,0.5623584956904298,0.013171966985563666,1.3358917044158445,"(0.5, 1.0]"
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.3,0.35517241379310344,0.985677342351303,0.997376796159767,0.9860055977608957,0.013902681231380337,0.995035764849716,0.9864784251342216,0.9717746611199226,98.58953020080425,0.002341031310051034,0.23471884638431376,-0.0004728273733258792,-0.04795382241232862,"(0.3, 0.5]"
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.2,0.4551724137931034,0.985677342351303,0.997376796159767,0.9860055977608957,0.5691428571428572,0.9915046542812926,0.973498759305211,0.4165344852084458,42.25870549228773,0.005872141878474402,0.5887586217249193,0.012506838455684677,1.2684348328332269,"(0.3, 0.5]"
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.5,0.15517241379310343,0.985677342351303,0.997376796159767,0.9860055977608957,0.9878745365267061,0.9964843834896253,0.9889387144992526,-0.0021971941754030944,-0.22291211139760553,0.000892412670141729,0.08947598075048618,-0.0029331167383569445,-0.2974746537968661,"(0.1, 0.2]"
FashionMNIST,789,0.9,vpu_nomixup_mean_prior,0.6551724137931034,0.9,0.2448275862068966,0.985677342351303,0.997376796159767,0.9860055977608957,0.9837784371909001,0.9971961564296367,0.9850448654037887,0.0018989051604029195,0.19264977278194703,0.00018063973013038304,0.018111483125124443,0.0009607323571070303,0.09743680556061163,"(0.2, 0.3]"
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.7,0.17619963828067875,0.7739775173403493,0.8518187503345371,0.7835420393559929,0.782529638519165,0.8510257269452175,0.7831294873182523,-0.008552121178815764,-1.104957312998415,0.0007930233893196359,0.0930976676679387,0.0004125520377405989,0.05265218929155132,"(0.1, 0.2]"
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.1,0.42380036171932123,0.7739775173403493,0.8518187503345371,0.7835420393559929,0.31826666666666664,0.8467451952888281,0.7767605884657856,0.4557108506736826,58.87908117016893,0.005073555045709055,0.5956143890606428,0.006781450890207319,0.8654865405538564,"(0.3, 0.5]"
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.3,0.22380036171932122,0.7739775173403493,0.8518187503345371,0.7835420393559929,0.6655633974202969,0.8407498718118765,0.7717636931023352,0.10841411992005234,14.007399115752126,0.011068878522660586,1.299440581498526,0.011778346253657701,1.5032181634234372,"(0.2, 0.3]"
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.2,0.3238003617193212,0.7739775173403493,0.8518187503345371,0.7835420393559929,0.5213714285714286,0.8534641839331178,0.7822009021264409,0.25260608876892066,32.63739360762847,-0.0016454335985807145,-0.19316710250091335,0.0013411372295519808,0.1711634044108578,"(0.3, 0.5]"
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.5,0.023800361719321206,0.7739775173403493,0.8518187503345371,0.7835420393559929,0.7653915613199803,0.851478676248923,0.7832786522652707,0.008585956020368934,1.1093288665377785,0.0003400740856140949,0.039923291836501215,0.0002633870907221558,0.033614927788512584,"(0.0, 0.1]"
IMDB,42,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.9,0.3761996382806788,0.7739775173403493,0.8518187503345371,0.7835420393559929,0.7772661769357844,0.8446095991182436,0.7802525494238486,-0.003288659595435117,-0.42490376293307247,0.007209151216293508,0.8463245512572055,0.003289489932144285,0.419823030152661,"(0.3, 0.5]"
IMDB,42,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.3,0.29999353524905453,0.8019817190260389,0.875472126141992,0.8042234282127959,0.4008846761453397,0.8651275047097198,0.7924941588785047,0.4010970428806992,50.013240123204895,0.010344621432272216,1.1816048876231648,0.011729269334291192,1.4584590454367676,"(0.2, 0.3]"
IMDB,42,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.2,0.3999935352490545,0.8019817190260389,0.875472126141992,0.8042234282127959,0.5366857142857143,0.8789236707762378,0.8029745418674356,0.26529600474032455,33.080056371174074,-0.0034515446342457956,-0.394249517623819,0.001248886345360356,0.15529096785152385,"(0.3, 0.5]"
IMDB,42,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.9,0.3000064647509455,0.8019817190260389,0.875472126141992,0.8042234282127959,0.8030758688948951,0.8731993744210051,0.804765593301612,-0.0010941498688562534,-0.13643077428062028,0.002272751720986843,0.25960297913793634,-0.0005421650888161045,-0.06741473448752214,"(0.3, 0.5]"
IMDB,42,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.5,0.09999353524905452,0.8019817190260389,0.875472126141992,0.8042234282127959,0.804555702402239,0.8815663013569633,0.806671382301478,-0.002573983376200073,-0.32095287400391487,-0.0060941752149713535,-0.6961015699982371,-0.002447954088682036,-0.3043873136252768,"(0.0, 0.1]"
IMDB,42,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.7,0.10000646475094543,0.8019817190260389,0.875472126141992,0.8042234282127959,0.8046124763705104,0.8774237098857962,0.8049963711371712,-0.0026307573444714905,-0.32803208378195897,-0.0019515837438042194,-0.22291786174899803,-0.0007729429243752417,-0.09611047095369156,"(0.1, 0.2]"
IMDB,42,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.1,0.49999353524905454,0.8019817190260389,0.875472126141992,0.8042234282127959,0.3257333333333333,0.8858258623757761,0.8113897793701679,0.47624838569270556,59.38394534367717,-0.010353736233784105,-1.182646017459252,-0.007166351157371964,-0.8910895785885713,"(0.3, 0.5]"
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.3,0.3551676094407446,0.8107529348782073,0.8885584306163443,0.813463306970756,0.6693,0.874033511239901,0.8010272443054935,0.14145293487820731,17.44710734836336,0.01452491937644329,1.634661140558663,0.012436062665262426,1.5287797935930136,"(0.3, 0.5]"
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.2,0.4551676094407446,0.8107529348782073,0.8885584306163443,0.813463306970756,0.5422857142857143,0.8858699614236947,0.8097652582159625,0.26846722059249306,33.113320845742315,0.002688469192649645,0.30256526751817564,0.003698048754793515,0.45460547797350864,"(0.3, 0.5]"
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.9,0.24483239055925543,0.8107529348782073,0.8885584306163443,0.813463306970756,0.7900053163211058,0.862481167019459,0.7931819029502816,0.0207476185571015,2.5590556215770275,0.026077263596885336,2.934783205961702,0.020281404020474403,2.4932168232639804,"(0.2, 0.3]"
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.5,0.1551676094407446,0.8107529348782073,0.8885584306163443,0.813463306970756,0.8090143053106016,0.8876147639861289,0.8118629780059776,0.0017386295676057317,0.21444628724864395,0.0009436666302153895,0.1062019781367467,0.0016003289647783525,0.19673031974088592,"(0.1, 0.2]"
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.7,0.044832390559255364,0.8107529348782073,0.8885584306163443,0.813463306970756,0.8109256222984051,0.8881036503706927,0.8110626560811063,-0.00017268742019782568,-0.02129963553246552,0.00045478024565159814,0.05118180526812873,0.0024006508896496914,0.2951148342006279,"(0.0, 0.1]"
IMDB,42,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.1,0.5551676094407446,0.8107529348782073,0.8885584306163443,0.813463306970756,0.3257333333333333,0.8912690187279919,0.8168331819557977,0.485019601544874,59.82335440052825,-0.002710588111647594,-0.3050545713428668,-0.00336987498504171,-0.4142626909123581,"(0.5, 1.0]"
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.3,0.22380036171932122,0.7913553113553113,0.8619577804607272,0.7915046584990096,0.6863109712487484,0.8379976091242803,0.7827720875396065,0.10504434010656294,13.273979285822849,0.0239601713364469,2.7797383908571356,0.008732570959403163,1.1032873736919504,"(0.2, 0.3]"
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.2,0.3238003617193212,0.7913553113553113,0.8619577804607272,0.7915046584990096,0.5270857142857143,0.8624941026605705,0.7930188951391894,0.2642695970695971,33.39455656359934,-0.000536322199843231,-0.06222140016609167,-0.0015142366401798002,-0.19131114693012194,"(0.3, 0.5]"
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.9,0.3761996382806788,0.7913553113553113,0.8619577804607272,0.7915046584990096,0.7910755148741418,0.8606750581661797,0.794858649480006,0.00027979648116949196,0.03535661884802412,0.0012827222945475114,0.14881497952972594,-0.003353990980996313,-0.4237487353967999,"(0.3, 0.5]"
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.5,0.023800361719321206,0.7913553113553113,0.8619577804607272,0.7915046584990096,0.789923526765632,0.8618697197378002,0.7913458012467914,0.001431784589679297,0.18092815820331792,8.806072292699696e-05,0.010216361511340777,0.00015885725221820302,0.020070286449034434,"(0.0, 0.1]"
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.7,0.17619963828067875,0.7913553113553113,0.8619577804607272,0.7915046584990096,0.7946678450434527,0.8647846233410513,0.7959622949602911,-0.003312533688141328,-0.4185899355964555,-0.0028268428803240875,-0.3279560721423159,-0.0044576364612815,-0.5631851200642147,"(0.1, 0.2]"
IMDB,456,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.1,0.42380036171932123,0.7913553113553113,0.8619577804607272,0.7915046584990096,0.3214666666666667,0.8602018034555583,0.7916301489921121,0.46988864468864466,59.37770783188299,0.0017559770051689405,0.20371960726781177,-0.00012549049310250915,-0.01585467523848644,"(0.3, 0.5]"
IMDB,456,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.9,0.3000064647509455,0.805421780332453,0.8794763576852189,0.808132530120482,0.8041318178568876,0.8807506443589761,0.8077672814514918,0.0012899624755654537,0.16015986990480904,-0.0012742866737571745,-0.14489152125829693,0.0003652486689902368,0.04519662993095736,"(0.3, 0.5]"
IMDB,456,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.5,0.09999353524905452,0.805421780332453,0.8794763576852189,0.808132530120482,0.7949633075349881,0.8789155527979239,0.8048690520103283,0.010458472797464924,1.2985088127549755,0.0005608048872950411,0.06376577180210723,0.003263478110153706,0.403829568606422,"(0.0, 0.1]"
IMDB,456,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.3,0.29999353524905453,0.805421780332453,0.8794763576852189,0.808132530120482,0.002237494006712482,0.8792368565921693,0.8050393006684786,0.8031842863257406,99.72219598956103,0.00023950109304959888,0.027232237792038615,0.00309322945200341,0.38276264557030637,"(0.2, 0.3]"
IMDB,456,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.2,0.3999935352490545,0.805421780332453,0.8794763576852189,0.808132530120482,0.5286857142857143,0.8623194850198725,0.7884241971620612,0.2767360660467387,34.3591485609578,0.01715687266534638,1.9508054441057694,0.019708332958420782,2.4387501089063357,"(0.3, 0.5]"
IMDB,456,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.1,0.49999353524905454,0.805421780332453,0.8794763576852189,0.808132530120482,0.324,0.8812602723936326,0.810108412344653,0.48142178033245303,59.77262995467258,-0.0017839147084136586,-0.2028382790310499,-0.0019758822241709995,-0.24449977578262083,"(0.3, 0.5]"
IMDB,456,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.7,0.10000646475094543,0.805421780332453,0.8794763576852189,0.808132530120482,0.7982154038822793,0.8741778902574462,0.8023596631172782,0.007206376450173746,0.894733247367507,0.005298467427772735,0.6024570622589898,0.005772867003203785,0.7143465691627494,"(0.1, 0.2]"
IMDB,456,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.7,0.044832390559255364,0.8108461538461539,0.8881314668754746,0.8134660333257935,0.8113038277511961,0.8863051225196982,0.8115768163754967,-0.00045767390504225514,-0.05644398790958464,0.0018263443557764436,0.20563896493856765,0.001889216950296757,0.23224288082107603,"(0.0, 0.1]"
IMDB,456,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.1,0.5551676094407446,0.8108461538461539,0.8881314668754746,0.8134660333257935,0.3218666666666667,0.8646853444423699,0.7961026258370325,0.4889794871794872,60.30484141289567,0.023446122433104732,2.6399382644993175,0.017363407488760974,2.1344969276433106,"(0.5, 1.0]"
IMDB,456,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.3,0.3551676094407446,0.8108461538461539,0.8881314668754746,0.8134660333257935,0.678,0.8850063544236212,0.8102391629297458,0.13284615384615384,16.383644815482402,0.003125112451853429,0.35187498342422796,0.003226870396047632,0.3966816392879762,"(0.3, 0.5]"
IMDB,456,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.2,0.4551676094407446,0.8108461538461539,0.8881314668754746,0.8134660333257935,0.5324571428571429,0.8714925862227124,0.7996406109613657,0.27838901098901103,34.33314811552171,0.0166388806527622,1.8734704571722092,0.013825422364427742,1.6995697174845226,"(0.3, 0.5]"
IMDB,456,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.9,0.24483239055925543,0.8108461538461539,0.8881314668754746,0.8134660333257935,0.8084161397169527,0.8813848601175046,0.8088651012023671,0.0024300141292011856,0.29968867924879433,0.006746606757970008,0.759640549805669,0.004600932123426382,0.5655960955881372,"(0.2, 0.3]"
IMDB,456,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.5,0.1551676094407446,0.8108461538461539,0.8881314668754746,0.8134660333257935,0.8074408468244084,0.8864200779169031,0.8105716791884368,0.003405307021745463,0.4199695596498531,0.0017113889585714803,0.1926954535900297,0.002894354137356725,0.35580516195905315,"(0.1, 0.2]"
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.9,0.3761996382806788,0.7853816346119663,0.8609898627906336,0.7895590620852382,0.7759441872945596,0.8599233996712863,0.7873015873015873,0.0094374473174067,1.2016384011919838,0.0010664631193473273,0.12386477070597735,0.0022574747836509035,0.28591588546762753,"(0.3, 0.5]"
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.5,0.023800361719321206,0.7853816346119663,0.8609898627906336,0.7895590620852382,0.7883956556600336,0.8610633656982783,0.7893368486579516,-0.0030140210480672502,-0.3837651550836668,-7.350290764474021e-05,-0.008537023584285089,0.00022221342728656612,0.028143990482446857,"(0.0, 0.1]"
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.2,0.3238003617193212,0.7853816346119663,0.8609898627906336,0.7895590620852382,0.0009595394210778827,0.8591194609141641,0.7897353998039998,0.7844220951908885,99.87782507525122,0.001870401876469474,0.21723854801346232,-0.00017633771876157667,-0.022333695758727144,"(0.3, 0.5]"
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.3,0.22380036171932122,0.7853816346119663,0.8609898627906336,0.7895590620852382,0.6766660152433066,0.8597670496798568,0.7899999999999999,0.1087156193686597,13.842393885664622,0.001222813110776766,0.1420241008196535,-0.00044093791476174093,-0.05584609637652904,"(0.2, 0.3]"
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.1,0.42380036171932123,0.7853816346119663,0.8609898627906336,0.7895590620852382,0.31333333333333335,0.8296720048995327,0.7670839469808541,0.47204830127863295,60.1043213229525,0.031317857891100864,3.6374246950589715,0.022475115104384047,2.8465400732691113,"(0.3, 0.5]"
IMDB,789,0.1,vpu_nomixup_mean_prior,0.5238003617193212,0.7,0.17619963828067875,0.7853816346119663,0.8609898627906336,0.7895590620852382,0.7872740830167241,0.8596690248874865,0.7896397387922811,-0.0018924484047577739,-0.24095908553970405,0.0013208379031470763,0.15340922817209332,-8.067670704292595e-05,-0.01021794453601197,"(0.1, 0.2]"
IMDB,789,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.2,0.3999935352490545,0.780407895814563,0.8656856603559547,0.7920349032330238,0.5393142857142857,0.8829467480809773,0.8081818181818181,0.2410936101002773,30.893281756027346,-0.01726108772502255,-1.9939209479252658,-0.016146914948794278,-2.038662044170509,"(0.3, 0.5]"
IMDB,789,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.3,0.29999353524905453,0.780407895814563,0.8656856603559547,0.7920349032330238,0.6969167571651164,0.8055898443941764,0.7941176470588236,0.08349113864944668,10.698397478705862,0.060095815961778376,6.941990460725436,-0.00208274382579976,-0.2629611166500572,"(0.2, 0.3]"
IMDB,789,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.9,0.3000064647509455,0.780407895814563,0.8656856603559547,0.7920349032330238,0.802858439201452,0.8687479975281038,0.803166906583832,-0.0224505433868889,-2.8767704052322265,-0.003062337172149099,-0.35374701377055495,-0.011132003350808217,-1.4054940388824104,"(0.3, 0.5]"
IMDB,789,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.5,0.09999353524905452,0.780407895814563,0.8656856603559547,0.7920349032330238,0.7975823560020814,0.8761670247000828,0.8091191554673755,-0.017174460187518337,-2.2007030271768615,-0.010481364344128052,-1.2107586880690964,-0.017084252234351616,-2.1570074960857215,"(0.0, 0.1]"
IMDB,789,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.7,0.10000646475094543,0.780407895814563,0.8656856603559547,0.7920349032330238,0.7967295203818168,0.8708028667404651,0.8001220395865908,-0.016321624567253723,-2.0914222747859013,-0.005117206384510409,-0.5911159926579244,-0.008087136353566948,-1.0210580771826971,"(0.1, 0.2]"
IMDB,789,0.5,vpu_nomixup_mean_prior,0.5999935352490545,0.1,0.49999353524905454,0.780407895814563,0.8656856603559547,0.7920349032330238,0.3228,0.8677666769848134,0.7932804135130146,0.45760789581456307,58.63701511335013,-0.002081016628858623,-0.24038940739793996,-0.001245510279990758,-0.15725446882538682,"(0.3, 0.5]"
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.1,0.5551676094407446,0.8100200856482359,0.8841234340091303,0.810692441289738,0.3233333333333333,0.8751805895749739,0.8005959031657356,0.4866867523149026,60.083294345154556,0.008942844434156383,1.0114927497854367,0.010096538124002463,1.2454215198972112,"(0.5, 1.0]"
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.7,0.044832390559255364,0.8100200856482359,0.8841234340091303,0.810692441289738,0.8105041701104516,0.884210375191673,0.8109965635738832,-0.0004840844622157059,-0.05976203192891284,-8.694118254271022e-05,-0.00983360232275128,-0.0003041222841451141,-0.03751389166294473,"(0.0, 0.1]"
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.9,0.24483239055925543,0.8100200856482359,0.8841234340091303,0.810692441289738,0.7893802939502494,0.8847798911655953,0.8092463962954665,0.020639791697986465,2.5480592473789128,-0.0006564571564650068,-0.07424949178060443,0.0014460449942715892,0.17837158959704408,"(0.2, 0.3]"
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.5,0.1551676094407446,0.8100200856482359,0.8841234340091303,0.810692441289738,0.8035351725785262,0.8860088320604158,0.8104420928431841,0.0064849130697096635,0.8005866995902914,-0.001885398051285514,-0.21325054610712235,0.0002503484465539163,0.030880816670207836,"(0.1, 0.2]"
IMDB,789,0.9,vpu_nomixup_mean_prior,0.6551676094407446,0.2,0.4551676094407446,0.8100200856482359,0.8841234340091303,0.810692441289738,0.5425142857142857,0.8920905456760211,0.8159310265898599,0.2675057999339502,33.024588485342676,-0.007967111666890792,-0.9011311498399347,-0.00523858530012189,-0.6461865231884704,"(0.3, 0.5]"
